"WHSE","YEAR","MONTH","WEEK","DATE","DEPT_WORKED","CORE_PROCESS","SHIFT_TYPE","SKU_CLASS","STD_TIME","ACTUAL_TIME","INDIRECT_TIME","ONSTD_TIME","WEIGHT","CUBE","CARTONS","PALLET","LINES","TRAILER_CHURN","EFF","WEIGHT_PH","CUBE_PH","CARTONS_PH","PALLET_PH","LINES_PH","TRAILER_PH","CUBE_PER_LINE","CUBE_PER_TRAILER"
5,22,7,30,2022-07-27,"INBOUND","RECEIVING","DAYS","DOMESTIC",28.2,21.23,0,18.4,77828.28,3383.29,3005,658,96,3,153.26,3665.96,159.36,141.54,30.99,4.52,0.14,35.24,1127.76
5,22,7,30,2022-07-27,"INBOUND","RECEIVING","AFTS","OFFSHORE",53.66,99.13,7.37,85.95,111425.28,8177.97,12823.55,4861,2991,38,62.43,1124.03,82.5,129.36,49.04,30.17,0.38,2.73,215.21
5,22,7,30,2022-07-27,"INBOUND","RECEIVING","AFTS","DOMESTIC",27.94,28.77,3.13,25.4,81495.73,5975.37,5782,388,101,18,110,2832.66,207.69,200.97,13.49,3.51,0.63,59.16,331.96
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","DAYS","OFFSHORE",84.28,139.78,3.33,120.95,141223.59,12606.01,15289.97,10658,5279,5,69.68,1010.33,90.18,109.39,76.25,37.77,0.04,2.39,2521.2
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.57,26.87,0,23.28,84247.44,4433.19,5169,1958,233,14,148.5,3135.37,164.99,192.37,72.87,8.67,0.52,19.03,316.66
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","AFTS","OFFSHORE",73.64,120.57,4.38,104.42,121303.46,10066.98,12932.96,6184,3536,43,70.52,1006.08,83.49,107.27,51.29,29.33,0.36,2.85,234.12
5,22,7,30,2022-07-28,"INBOUND","RECEIVING","AFTS","DOMESTIC",29.03,33.4,3.12,28.27,71882.71,8447.66,7587,465,102,20,102.69,2152.18,252.92,227.16,13.92,3.05,0.6,82.82,422.38
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.59,110.92,4.13,95.62,143658.28,12431.7,15491.17,11692.5,6201,11,84.28,1295.15,112.08,139.66,105.41,55.91,0.1,2,1130.15
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","DAYS","DOMESTIC",7.34,8.8,0,8.07,20102.26,1232.74,1407,242,40,5,90.95,2284.35,140.08,159.89,27.5,4.55,0.57,30.82,246.55
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","AFTS","OFFSHORE",72.78,107.98,4.67,92.8,125810.88,9748.61,14097.61,7247,4976,40,78.43,1165.13,90.28,130.56,67.11,46.08,0.37,1.96,243.72
5,22,7,31,2022-07-29,"INBOUND","RECEIVING","AFTS","DOMESTIC",25.52,28.32,0.87,24.48,39335.2,2226.72,3036,447,89,15,104.25,1388.95,78.63,107.2,15.78,3.14,0.53,25.02,148.45
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","DAYS","OFFSHORE",85.53,119.03,0,102.43,135857.8,10853.86,15698.99,8304,4171,11,83.5,1141.37,91.19,131.89,69.76,35.04,0.09,2.6,986.71
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","DAYS","DOMESTIC",11.39,9.18,0,8.2,55897.47,5131.7,4983,524,122,10,138.9,6089.05,559.01,542.81,57.08,13.29,1.09,42.06,513.17
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","AFTS","OFFSHORE",121.3,174.77,7.22,149.88,186551.08,13175.09,26355.54,8362,5577,53,80.93,1067.41,75.39,150.8,47.85,31.91,0.3,2.36,248.59
5,22,7,31,2022-07-30,"INBOUND","RECEIVING","AFTS","DOMESTIC",18.71,22.02,1.12,19.65,57518.41,3391.4,3563,687,181,18,95.22,2612.1,154.01,161.81,31.2,8.22,0.82,18.74,188.41
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","DAYS","OFFSHORE",40.43,47.35,0,40.7,82512.07,4897.04,9751.47,5410.5,3576.5,7,99.34,1742.6,103.42,205.94,114.27,75.53,0.15,1.37,699.58
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","DAYS","DOMESTIC",4.26,5,0,4.4,18045.58,3200.01,934,207,55,2,96.82,3609.12,640,186.8,41.4,11,0.4,58.18,1600.01
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","AFTS","OFFSHORE",20.48,16.52,0,16.52,40859.28,2758.25,3385,1144,879,23,123.97,2473.32,166.96,204.9,69.25,53.21,1.39,3.14,119.92
5,22,7,31,2022-07-31,"INBOUND","RECEIVING","AFTS","DOMESTIC",5.07,2.83,0,2.83,13305.06,929.47,1088,118,46,7,179.15,4701.43,328.43,384.45,41.7,16.25,2.47,20.21,132.78
5,22,8,31,2022-08-01,"INBOUND","RECEIVING","AFTS","OFFSHORE",152.09,258.82,24.5,218.83,254910.02,20363.89,24664.38,12730,5395,43,69.5,984.89,78.68,95.3,49.18,20.84,0.17,3.77,473.58
5,22,8,31,2022-08-01,"INBOUND","RECEIVING","AFTS","DOMESTIC",17.65,37.1,0.22,30.68,35737.29,2696.08,2501,505,93,14,57.53,963.27,72.67,67.41,13.61,2.51,0.38,28.99,192.58
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","DAYS","OFFSHORE",201.64,394.25,0,342.28,286128.6,29004.09,24313.7,22361.5,10181,6,58.91,725.75,73.57,61.67,56.72,25.82,0.02,2.85,4834.02
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","DAYS","DOMESTIC",41.51,44.97,0,37.83,65068.49,5081.87,3961,1107.5,168.5,2,109.73,1446.93,113.01,88.08,24.63,3.75,0.04,30.16,2540.94
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","AFTS","OFFSHORE",127.42,243.62,3.02,210.4,207232.3,15624.2,21864.32,13311,9324,46,60.56,850.64,64.13,89.75,54.64,38.27,0.19,1.68,339.66
5,22,8,31,2022-08-02,"INBOUND","RECEIVING","AFTS","DOMESTIC",44.79,60.4,0.98,51.32,62704.27,4537.54,3785,751,131,18,87.28,1038.15,75.12,62.67,12.43,2.17,0.3,34.64,252.09
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","DAYS","OFFSHORE",153.52,213.23,0,182.92,285335.25,23530.8,28168.3,20028.5,10809.5,14,83.93,1338.16,110.35,132.1,93.93,50.69,0.07,2.18,1680.77
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","DAYS","DOMESTIC",30.89,45.25,0,39.95,69360.18,6049.28,5106.5,2337.5,347.5,4,77.32,1532.82,133.69,112.85,51.66,7.68,0.09,17.41,1512.32
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","AFTS","OFFSHORE",161.79,260.67,11.73,226.15,255601.49,20228.87,32933,14188,7964,50,71.54,980.56,77.6,126.34,54.43,30.55,0.19,2.54,404.58
5,22,8,31,2022-08-03,"INBOUND","RECEIVING","AFTS","DOMESTIC",23.42,35.92,0.93,30.6,51717.18,3541.93,5770,434,129,19,76.54,1439.79,98.61,160.63,12.08,3.59,0.53,27.46,186.42
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","DAYS","OFFSHORE",164.51,265.28,36.55,227.32,332809.77,22557.34,34505.54,23628,14322,12,72.37,1254.56,85.03,130.07,89.07,53.99,0.05,1.58,1879.78
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","DAYS","DOMESTIC",16.06,15.82,1.8,14.42,49008.27,3736.87,5712,856,169,13,111.37,3097.87,236.21,361.06,54.11,10.68,0.82,22.11,287.45
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","AFTS","OFFSHORE",198.71,353.15,0.5,302.55,359680.05,25371.73,43669.5,15278,8640,18,65.68,1018.49,71.84,123.66,43.26,24.47,0.05,2.94,1409.54
5,22,8,31,2022-08-04,"INBOUND","RECEIVING","AFTS","DOMESTIC",63.79,80.98,0,70.48,172290.59,7902.92,12039,1649,402,24,90.51,2127.57,97.59,148.67,20.36,4.96,0.3,19.66,329.29
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","DAYS","OFFSHORE",206.46,273.03,33.7,235.43,393070,25613.86,35930.92,19918,7573,12,87.69,1439.66,93.81,131.6,72.95,27.74,0.04,3.38,2134.49
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","DAYS","DOMESTIC",14.43,10.12,2.3,8.22,39105.17,4013.86,1943,1383,111,9,175.55,3864.15,396.63,192,136.66,10.97,0.89,36.16,445.98
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","AFTS","OFFSHORE",224.49,357.8,21,307.5,316274.48,26019.8,36225.69,16582.33,9102.33,10,73,883.94,72.72,101.25,46.35,25.44,0.03,2.86,2601.98
5,22,8,32,2022-08-05,"INBOUND","RECEIVING","AFTS","DOMESTIC",44.22,66.87,0,59.72,92590.95,5311.94,6887.67,491.33,169.33,4,74.05,1384.64,79.44,103,7.35,2.53,0.06,31.37,1327.98
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","DAYS","OFFSHORE",153.97,201.43,27.2,173.73,331600.59,24721.16,27628.98,12374,3805,11,88.63,1646.23,122.73,137.16,61.43,18.89,0.05,6.5,2247.38
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","DAYS","DOMESTIC",43.93,47.57,2.7,40.53,101858.34,5802.1,5867,1146,296,5,108.39,2141.23,121.97,123.33,24.09,6.22,0.11,19.6,1160.42
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","AFTS","OFFSHORE",260.05,395.3,30.1,343.73,412153.36,27107.2,33312,8345.33,3405.83,6,75.66,1042.63,68.57,84.27,21.11,8.62,0.02,7.96,4517.87
5,22,8,32,2022-08-06,"INBOUND","RECEIVING","AFTS","DOMESTIC",67.73,101.62,1.5,85.82,273897.89,10471.53,12007,929.67,261.67,6,78.92,2695.31,103.05,118.16,9.15,2.57,0.06,40.02,1745.26
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","DAYS","OFFSHORE",133.07,275.43,0,236.4,247821.3,22113.64,18203.59,18623,7840,9,56.29,899.76,80.29,66.09,67.61,28.46,0.03,2.82,2457.07
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","DAYS","DOMESTIC",47.42,59.57,0,52.4,127331.39,9198.09,14460,3540,346,10,90.5,2137.51,154.41,242.74,59.43,5.81,0.17,26.58,919.81
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","AFTS","OFFSHORE",96.36,152.18,11.63,135.18,121685.15,12880.53,12387.73,5080.17,1864.17,3,71.28,799.61,84.64,81.4,33.38,12.25,0.02,6.91,4293.51
5,22,8,32,2022-08-07,"INBOUND","RECEIVING","AFTS","DOMESTIC",31.48,61.72,2.02,54.72,119974.61,11733.42,7234,788.5,127,4,57.53,1943.85,190.11,117.21,12.78,2.06,0.06,92.39,2933.36
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","DAYS","OFFSHORE",61.15,96.67,0,83.97,99587.45,10579.66,8258.33,6643.17,2561.33,4,72.82,1030.18,109.44,85.43,68.72,26.5,0.04,4.13,2644.92
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","DAYS","DOMESTIC",19.3,12.48,0,10.23,92071.68,6930.42,6859,1167,134,10,188.66,7377.54,555.32,549.6,93.51,10.74,0.8,51.72,693.04
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","AFTS","OFFSHORE",94.36,167.27,0,146.57,164598.46,15029.75,14559.4,5836.17,2026.67,4,64.38,984.03,89.85,87.04,34.89,12.12,0.02,7.42,3757.44
5,22,8,32,2022-08-08,"INBOUND","RECEIVING","AFTS","DOMESTIC",35.47,52.25,0,46.17,58125.92,2452.17,2532,399,93,1,76.82,1112.46,46.93,48.46,7.64,1.78,0.02,26.37,2452.17
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","DAYS","OFFSHORE",50.74,85.12,16.47,73.68,107296.04,8108.97,8316.83,3703,1450,28,68.87,1260.53,95.27,97.71,43.5,17.03,0.33,5.59,289.61
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","DAYS","DOMESTIC",35.64,35.52,3.25,30.68,125719.1,7937.4,5266,1564,138,13,116.17,3539.39,223.46,148.25,44.03,3.89,0.37,57.52,610.57
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","AFTS","OFFSHORE",100.51,109.55,0,97.93,140508.98,10632.32,12966.96,4038.33,1576.5,6,102.63,1282.6,97.05,118.37,36.86,14.39,0.05,6.74,1772.05
5,22,8,32,2022-08-09,"INBOUND","RECEIVING","AFTS","DOMESTIC",18.38,23.7,0,19.73,32210.54,5600.1,2227,287,53,5,93.16,1359.09,236.29,93.97,12.11,2.24,0.21,105.66,1120.02
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","DAYS","OFFSHORE",79.17,127.83,16.93,109.68,187723.18,13377.35,15011.23,8381,3080,10,72.18,1468.54,104.65,117.43,65.56,24.09,0.08,4.34,1337.74
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","DAYS","DOMESTIC",22.32,30.52,2.05,26.25,92241.24,4046.73,3830,1312,172,12,85.03,3022.32,132.59,125.49,42.99,5.64,0.39,23.53,337.23
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","AFTS","OFFSHORE",91.53,146.6,10.58,127.2,144431.1,11446.29,11924.01,6701,3445,13,71.96,985.21,78.08,81.34,45.71,23.5,0.09,3.32,880.48
5,22,8,32,2022-08-10,"INBOUND","RECEIVING","AFTS","DOMESTIC",21.49,28.92,2.42,23.48,67022.33,10717.54,4097,339,92,21,91.52,2317.51,370.59,141.67,11.72,3.18,0.73,116.5,510.36
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","DAYS","OFFSHORE",66.68,113.97,26.07,99.02,124722.58,10310.36,14616.61,6444,2618,7,67.34,1094.35,90.47,128.25,56.54,22.97,0.06,3.94,1472.91
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","DAYS","DOMESTIC",32.74,53.67,4.48,45.28,77115.26,6071.99,3549,1990,190,14,72.31,1436.84,113.14,66.13,37.08,3.54,0.26,31.96,433.71
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","AFTS","OFFSHORE",119.36,208.17,6.73,179.57,194715.33,15467.72,16369.51,8031,3232,19,66.47,935.37,74.3,78.64,38.58,15.53,0.09,4.79,814.09
5,22,8,32,2022-08-11,"INBOUND","RECEIVING","AFTS","DOMESTIC",37.48,41.4,6.1,37.07,62451.06,4251.16,3835,750,182,8,101.11,1508.48,102.69,92.63,18.12,4.4,0.19,23.36,531.4
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","DAYS","OFFSHORE",54.6,112.75,0,97.23,119021.57,9513.15,8811.67,6779.67,2513,4,56.16,1055.62,84.37,78.15,60.13,22.29,0.04,3.79,2378.29
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","DAYS","DOMESTIC",31.15,45.67,0,39.98,27227.19,3726.18,1498,1023,105,10,77.91,596.17,81.59,32.8,22.4,2.3,0.22,35.49,372.62
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","AFTS","OFFSHORE",101.85,143.1,3.7,125.5,113644.46,11329.09,11303.26,4270,1999,14,81.16,794.16,79.17,78.99,29.84,13.97,0.1,5.67,809.22
5,22,8,33,2022-08-12,"INBOUND","RECEIVING","AFTS","DOMESTIC",31.28,46.75,0.13,39.2,101841.37,4395.54,3947,1111,265,20,79.8,2178.43,94.02,84.43,23.76,5.67,0.43,16.59,219.78
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","DAYS","OFFSHORE",75.09,90.7,3.33,77.87,139980.83,13915.92,8905.01,14596,6428.33,3,96.43,1543.34,153.43,98.18,160.93,70.87,0.03,2.16,4638.64
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","DAYS","DOMESTIC",10.74,13.13,0,11.83,6960.91,1144.33,579,235,27,7,90.79,530.15,87.15,44.1,17.9,2.06,0.53,42.38,163.48
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","AFTS","OFFSHORE",74.06,166.58,11.4,146,110671.6,11601.04,9271.49,4808,1818,41,50.73,664.38,69.64,55.66,28.86,10.91,0.25,6.38,282.95
5,22,8,33,2022-08-13,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.98,38.6,3,32.92,45558.23,3065.86,1964,281,63,18,75.88,1180.27,79.43,50.88,7.28,1.63,0.47,48.66,170.33
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","DAYS","OFFSHORE",63.21,91.67,18.47,79.13,108769.39,11031.26,9435.45,7157,2687,9,79.88,1186.53,120.34,102.93,78.07,29.31,0.1,4.11,1225.7
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","DAYS","DOMESTIC",11.66,17.3,1.5,14.47,16946.33,2083.33,1915,557,89,7,80.58,979.56,120.42,110.69,32.2,5.14,0.4,23.41,297.62
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","AFTS","OFFSHORE",108.53,162.72,4.3,141.02,161963.83,13836.81,17159.67,7125,3195,13,76.96,995.35,85.03,105.46,43.79,19.63,0.08,4.33,1064.37
5,22,8,33,2022-08-14,"INBOUND","RECEIVING","AFTS","DOMESTIC",19.57,28.98,0.98,25.57,19317.63,2583.33,1609,373,82,15,76.54,666.58,89.14,55.52,12.87,2.83,0.52,31.5,172.22
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","DAYS","OFFSHORE",79.27,99,19.57,85.2,160863.59,12756.84,15564.33,8447.67,2381.33,5,93.04,1624.88,128.86,157.22,85.33,24.05,0.05,5.36,2551.37
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","DAYS","DOMESTIC",22.42,21.55,0.72,18.3,72970.75,3661.74,3059.67,1099.33,189,2,122.51,3386.11,169.92,141.98,51.01,8.77,0.09,19.37,1830.87
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","AFTS","OFFSHORE",90.17,161.75,5.9,142.37,182903.91,14172.3,17660.67,6355.33,2592,8,63.33,1130.78,87.62,109.18,39.29,16.02,0.05,5.47,1771.54
5,22,8,33,2022-08-15,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.03,40.15,7.03,34.55,55655.51,3331.75,3253.67,328.33,116,3,69.55,1386.19,82.98,81.04,8.18,2.89,0.07,28.72,1110.58
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","DAYS","OFFSHORE",103.45,115.93,26.22,101.13,153521.39,12642.01,15762.78,6070,2584,6,102.29,1324.26,109.05,135.97,52.36,22.29,0.05,4.89,2107
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","DAYS","DOMESTIC",23.26,25.03,6.68,21.18,64300.35,5290.98,4084.33,1470.33,183.33,3,109.82,2568.93,211.39,163.18,58.74,7.32,0.12,28.86,1763.66
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","AFTS","OFFSHORE",97.81,141.42,19.57,125.75,140442.83,12555.69,14465.5,5369.33,2084.67,6,77.78,993.09,88.78,102.29,37.97,14.74,0.04,6.02,2092.62
5,22,8,33,2022-08-16,"INBOUND","RECEIVING","AFTS","DOMESTIC",17.94,27.47,2.17,24.13,53344.01,6177.34,5614.67,510.67,149.67,4,74.35,1941.9,224.88,204.39,18.59,5.45,0.15,41.27,1544.34
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","DAYS","OFFSHORE",63.4,84.35,0,72.2,117252.28,12012.43,14330.99,5405,1665,27,87.81,1390.07,142.41,169.9,64.08,19.74,0.32,7.21,444.9
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","DAYS","DOMESTIC",19.24,26,0,22.65,27434.16,3076.67,2414,692,122.5,4,84.94,1055.16,118.33,92.85,26.62,4.71,0.15,25.12,769.17
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","AFTS","OFFSHORE",124.91,164.92,5.07,141.82,267958.82,19401.59,23995.03,10864,3510,17,88.08,1624.78,117.64,145.49,65.87,21.28,0.1,5.53,1141.27
5,22,8,33,2022-08-17,"INBOUND","RECEIVING","AFTS","DOMESTIC",64.48,56.52,3.18,47.73,117025.54,5881.6,6448,1155,281,10,135.09,2070.52,104.06,114.08,20.44,4.97,0.18,20.93,588.16
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","DAYS","OFFSHORE",79.68,113.13,0,96.55,121380.91,11071.74,11498.93,10534,5020,8,82.53,1072.93,97.87,101.64,93.11,44.37,0.07,2.21,1383.97
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","DAYS","DOMESTIC",34.04,36.93,0,33.2,61891.46,3944.99,4191,1087,130,5,102.53,1675.91,106.82,113.48,29.43,3.52,0.14,30.35,789
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","AFTS","OFFSHORE",75.78,149.12,5.92,129.58,125779.99,10372.91,10287.26,6224,3290,14,58.48,843.48,69.56,68.99,41.74,22.06,0.09,3.15,740.92
5,22,8,33,2022-08-18,"INBOUND","RECEIVING","AFTS","DOMESTIC",69.06,55.42,0,48.22,59565.63,4446.52,4082,662,201,9,143.22,1074.8,80.23,73.66,11.95,3.63,0.16,22.12,494.06
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","DAYS","OFFSHORE",97.49,160.52,0,139.3,157624.23,12895.6,14066.2,12125,5004,10,69.99,981.96,80.34,87.63,75.54,31.17,0.06,2.58,1289.56
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","DAYS","DOMESTIC",51.81,60.25,0,52.08,151239.18,6966.17,8088,2219,348,6,99.48,2510.19,115.62,134.24,36.83,5.78,0.1,20.02,1161.03
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","AFTS","OFFSHORE",116.05,148.65,3.38,129.32,170486.44,13657.71,19235.66,8189,3354,17,89.74,1146.9,91.88,129.4,55.09,22.56,0.11,4.07,803.39
5,22,8,34,2022-08-19,"INBOUND","RECEIVING","AFTS","DOMESTIC",47.44,63.45,2.87,55.48,56186.72,4960.47,4677,814,153,8,85.51,885.53,78.18,73.71,12.83,2.41,0.13,32.42,620.06
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","DAYS","OFFSHORE",116.49,252.23,4.67,218.05,190930.1,18439.47,16549.52,13922,4920,6,53.42,756.97,73.11,65.61,55.2,19.51,0.02,3.75,3073.25
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","DAYS","DOMESTIC",10.42,25.85,0,22.68,48360.68,3550.04,2370.82,1144,108,3,45.94,1870.82,137.33,91.71,44.26,4.18,0.12,32.87,1183.35
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","AFTS","OFFSHORE",110.29,168.08,8.17,145.38,197938.31,15958.64,18096.5,7394.5,2545.5,17,75.86,1177.64,94.95,107.67,43.99,15.14,0.1,6.27,938.74
5,22,8,34,2022-08-20,"INBOUND","RECEIVING","AFTS","DOMESTIC",19.69,25.52,0.43,22.28,33938.27,2961.64,2836,465,87,17,88.38,1329.87,116.05,111.13,18.22,3.41,0.67,34.04,174.21
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","DAYS","OFFSHORE",83.02,178.42,19.12,154.47,181149.67,14427.09,15701.17,9140,3819,11,53.75,1015.3,80.86,88,51.23,21.4,0.06,3.78,1311.55
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","DAYS","DOMESTIC",13.55,22.88,3.77,19.77,42049.23,2890.88,3944,691,100,9,68.54,1837.82,126.35,172.38,30.2,4.37,0.39,28.91,321.21
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","AFTS","OFFSHORE",147.4,197.95,4,171.22,212753.19,18353.3,21204.12,10057.75,4688.5,5,86.09,1074.78,92.72,107.12,50.81,23.69,0.03,3.91,3670.66
5,22,8,34,2022-08-21,"INBOUND","RECEIVING","AFTS","DOMESTIC",24.32,22.63,0,19.7,111209.88,6187.47,6517,411,169,25,123.45,4914.27,273.42,287.98,18.16,7.47,1.1,36.61,247.5
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","DAYS","OFFSHORE",103.08,200.92,24.85,174.05,176061.45,14399.88,14142.01,10982,4186,11,59.22,876.28,71.67,70.39,54.66,20.83,0.05,3.44,1309.08
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","DAYS","DOMESTIC",18.83,22.07,0,18.93,16460.99,2128.85,1752,545,88,9,99.47,745.85,96.46,79.38,24.69,3.99,0.41,24.19,236.54
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","AFTS","OFFSHORE",126.39,190.8,9,165.63,175246.42,14110.61,14902.13,9143,3800,4,76.31,918.48,73.95,78.1,47.92,19.92,0.02,3.71,3527.65
5,22,8,34,2022-08-22,"INBOUND","RECEIVING","AFTS","DOMESTIC",20.13,36.82,3.5,32.68,27828.83,2021.98,2864,360,56,3,61.6,755.81,54.92,77.78,9.78,1.52,0.08,36.11,673.99
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","DAYS","OFFSHORE",105.16,181.65,0,156.2,180075.93,13779.68,19128,9838,4731,14,67.32,991.33,75.86,105.3,54.16,26.04,0.08,2.91,984.26
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","DAYS","DOMESTIC",36.62,34.92,0,30.85,63101.05,3528.26,3577,729,119,6,118.7,1807.02,101.04,102.43,20.88,3.41,0.17,29.65,588.04
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","AFTS","OFFSHORE",138.12,166.7,1.32,148.4,175355.82,12261.18,18830.56,11864,8494,4,93.07,1051.92,73.55,112.96,71.17,50.95,0.02,1.44,3065.3
5,22,8,34,2022-08-23,"INBOUND","RECEIVING","AFTS","DOMESTIC",37.02,36.12,0.68,32.77,44127.29,3543.76,4083,578,131,4,112.97,1221.69,98.11,113.04,16,3.63,0.11,27.05,885.94
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","DAYS","OFFSHORE",80.96,168.93,0,145.75,150378.99,13970.92,19267.05,14269,5762,26,55.55,890.19,82.7,114.05,84.47,34.11,0.15,2.42,537.34
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","DAYS","DOMESTIC",8.64,8.28,0,6.63,29432.25,1252.9,1688,161,38,7,130.32,3554.62,151.32,203.86,19.44,4.59,0.85,32.97,178.99
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","AFTS","OFFSHORE",90.92,159.7,25.2,140.88,137848.69,11927.03,17021.86,5985,2514,13,64.54,863.17,74.68,106.59,37.48,15.74,0.08,4.74,917.46
5,22,8,34,2022-08-24,"INBOUND","RECEIVING","AFTS","DOMESTIC",26.31,32.45,5.02,28.37,69644.88,3641.05,3391,829,104,5,92.74,2146.22,112.2,104.5,25.55,3.2,0.15,35.01,728.21
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","DAYS","OFFSHORE",78.54,153.53,23.52,132.88,114518.12,9427.47,12481.66,9908,5134,11,59.11,745.9,61.4,81.3,64.53,33.44,0.07,1.84,857.04
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","DAYS","DOMESTIC",45.76,63.63,8.32,55.28,66782.21,6284.89,6690.07,1822,350,6,82.78,1049.54,98.77,105.14,28.63,5.5,0.09,17.96,1047.48
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","AFTS","OFFSHORE",112.55,157.5,15.2,136.95,188081.83,16264.91,19485.7,12203,5420,16,82.18,1194.17,103.27,123.72,77.48,34.41,0.1,3,1016.56
5,22,8,34,2022-08-25,"INBOUND","RECEIVING","AFTS","DOMESTIC",43.74,48.88,6.57,43.77,46669.31,4003.77,4096,502.5,170,8,99.93,954.77,81.91,83.8,10.28,3.48,0.16,23.55,500.47
5,22,8,35,2022-08-26,"INBOUND","RECEIVING","DAYS","OFFSHORE",72.15,125.67,24,108.45,116550.34,10499.77,14819.96,8740,3644,4,66.53,927.43,83.55,117.93,69.55,29,0.03,2.88,2624.94
